:START_ID(Document),:END_ID(Committee),:TYPE
Administrative Council__Minutes__Administrative Council_Minutes_2005-09-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2018-12-17,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2015-11-16,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2014-12-15,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2015-09-21,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2013-11-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2002-04-01,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2017-03-21,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2009-11-16,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2010-09-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2009-09-21,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2003-02-17,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2005-12-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2003-05-05,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2003-04-08,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2007-11-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2015-05-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2012-12-17,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2002-05-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2011-06-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2002-11-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2001-04-02,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2004-04-05_1,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2009-15-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2010-08-16,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2004-09-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2009-08-17,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2008-02-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2004-11-01,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2006-03-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2015-08-17,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2006-06-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2010-04-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2013-08-19,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2007-10-15,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2012-02-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2003-01-06,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2017-03-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2019-02-18,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2005-06-20,Administrative Council,BELONGS_TO
Administrative Council__Minutes__Administrative Council_Minutes_2012-06-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-03-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2007-08-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-03-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2013-09-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-03-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-10-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2011-02-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2018-04-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2007-09-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-07-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-12-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2009-10-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-07-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2015-08-22,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2017-12-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2010-05-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-02-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2013-10-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-11-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-02-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-07-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-04-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2011-11-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2011-04-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-10-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2017-09-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2009-07-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-10-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2015-02-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2010-03-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-09-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-04-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-11-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-04-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-07-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-11-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-11-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-11-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2007-12-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-04-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-10-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2013-07-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-05-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2010-06-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2017-04-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2007-03-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-04-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-09-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-08-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2015-12-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-09-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2018-12-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2017-08-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2010-12-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-04-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2010-07-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2008-09-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2012-09-17,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-10-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2015-03-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2006-08-21,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2009-03-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2019-11-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-08-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-06-20,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2011-09-19,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2015-02-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2013-02-18,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2007-07-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2009-02-16,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2005-08-15,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2014-10-14,Administrative Council,BELONGS_TO
Administrative Council__Agendas__Administrative Council_Agendas_2016-12-19,Administrative Council,BELONGS_TO
